# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.6347249123454284,6.53462920197961,6.486211014560682,-4.9880897256034835,33.13298502077589,0.0,-0.005163141074773078,-193.68054940159666,-1.8131938909081209,-10.554956677859652
 1.6436828610009042,6.592332072177596,6.441527230982033,-4.9881714326789215,33.11589645731265,0.0,-0.005457638270091282,-183.22943927598823,-1.9076424883045466,-10.54355199264186
 1.6526831044925157,6.649903315459299,6.39663175061443,-4.9882517522383925,33.09787337027009,0.0,-0.005757818303105195,-173.67689415636812,-2.00251104976905,-10.540666100081031
 1.6617255556248989,6.707336670014995,6.351525014054384,-4.988330697028393,33.07890343714998,0.0,-0.00606404346931426,-164.90646959578655,-2.0978751051439657,-10.546261625168585
 1.67081012909574,6.764625874940019,6.306207452546389,-4.98840827843497,33.05897359912596,0.0,-0.0063766904323736585,-156.82116147949182,-2.1938110895343494,-10.56031796080585
 1.6799367415439983,6.821764670287461,6.260679487748655,-4.988484506803231,33.03807003799179,0.0,-0.006696151564649041,-149.33951096317696,-2.290396491873046,-10.582831569355024
 1.6891053116015713,6.878746797122592,6.214941531484039,-4.988559391203914,33.01617815154423,0.0,-0.0070228359213659365,-142.39261904975572,-2.3877100038597447,-10.613815608718658
 1.6983157599486332,6.935565997579121,6.168993985472381,-4.9886329394936,32.99328252730824,0.0,-0.007357170368208836,-135.9218218353503,-2.485831674338764,-10.653300119784099
 1.7075680093728933,6.99221601491741,6.1228372410441345,-4.9887051582526585,32.96936691447649,0.0,-0.0076996009957482495,-129.87685992458623,-2.5848430727606475,-10.70133260375225
 1.7168619848330429,7.048690593584779,6.076471678833134,-4.9887760528102545,32.94441419403494,0.0,-0.008050594456837723,-124.21442979911329,-2.6848274507008263,-10.757977398249977
 1.7261976135266786,7.104983479278035,6.029897668448594,-4.9888456271071036,32.91840634690632,0.0,-0.008410639370428255,-118.89702506042435,-2.7858699164356597,-10.823316677506334
 1.7355748249630156,7.161088419008371,5.983115568123673,-4.988913883677466,32.891324420027466,0.0,-0.008780248115466531,-113.89199790817823,-2.888057613152763,-10.897450421254408
 1.7449935510407302,7.216999161168791,5.936125724338602,-4.988980823664975,32.86314849022665,0.0,-0.0091599582829304,-109.17080286964864,-2.9914799059169925,-10.980496928234796
 1.7544537261312965,7.272709455604225,5.88892847141794,-4.989046446690729,32.83385762578622,0.0,-0.009550334619003849,-104.70837304591798,-3.0962285750542264,-11.072593068778337
